app_key,store,app_id,country,lang,review_id,user_name,rating,title,body,version,at,special_reviews
play:cc.forestapp,PlayStore,cc.forestapp,au,en,7bd63f76-4a65-460b-9573-65d3373e6d76,oshada vitharka,5,4.98.1,❤️,4.98.1,2025-10-12T05:48:47Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,bd977e59-570f-4e92-8eaa-294b0e344f11,Akhila Balasubramani,1,,"Just installed it, but not able to use it since it keeps crashing when I try to start the timer...got a reply on this issue... appreciating it, altho it was of no use as the problem still persisted with the updated version as well",,2025-10-12T04:56:41Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,4d2e79f9-8038-43aa-887e-6cbdaea5b87c,Justin Shelly,5,4.98.1,"I have enjoyed this app for years now. workouts, study for my career, and lately bible study. It makes certain tasks more fun to do.",4.98.1,2025-10-12T04:25:08Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,a32f4c0e-4773-46f1-8712-5186e900ae01,Emma Jeon,1,4.89.1,مش بين ل علي تابلت سامسونج ليي؟؟؟,4.89.1,2025-10-12T04:06:53Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,61491a6c-7006-4fb5-b8d3-7aec7ac396a8,Aryan Gupta,5,4.98.1,this is the best app for study focusing,4.98.1,2025-10-12T03:10:05Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,15d14fbc-e20e-46dd-bd20-f981e571f04a,Ethan L. Melgarejo II,5,4.98.1,"Hace más ""adictivo"" el estudio",4.98.1,2025-10-11T20:14:27Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,4bacede1-141b-4262-a796-0234126be0ac,Ayesh Sanchitha,5,4.98.1,this app is very useful to doing works everyday...,4.98.1,2025-10-11T16:28:25Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,3cd3eaf8-b6d4-453b-80c8-777b95bf75eb,Cumar,5,4.98.1,"it's the best app for time keeping , because it lets us to challenge with our time",4.98.1,2025-10-11T15:40:48Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,f9e88947-729b-453e-84ea-0098cddd82c8,Luca Lesti,5,4.98.1,soooooo good,4.98.1,2025-10-11T14:14:12Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,8a8883c5-327e-4600-adee-08d154440c8e,Sairaj Khedkar,5,4.98.1,"it was a great app for me. but from the previous updates there is a problem as my phone is old it lag alote. clear before the update it was not Lagging, so what is happen they have enable the internet connection four Sync that message comes repetitively when I open the app always. this is making of big problem, developers if you are looking to the comment please try to do something.",4.98.1,2025-10-11T12:29:27Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,abe317a7-a79d-4bb2-810f-441c87533214,Laksh Chawla,5,,10x Productivity really must try,,2025-10-11T12:17:58Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,f28d6074-effd-4188-9e4b-917c7e610366,Abhishek Nishad,5,4.98.1,It is a very useful app for tracking your study hours. I have improved so much in my study routine.,4.98.1,2025-10-11T11:06:59Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,7ed923c8-ae2d-49dd-870a-28d16a7b4d36,Jayesh Menaria,4,4.98.1,good app for study,4.98.1,2025-10-11T07:15:27Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,cf7237a2-2a3b-4f72-92cd-7b944e9e5f1a,jeh 0,1,4.98.1,"it didn't work with me today and yesterday and before yesterday ,,, hoping u make something help",4.98.1,2025-10-10T18:16:26Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,0642c5cc-197e-4ea8-9f5d-0cd7c5532aa0,Fardin Tabira,5,4.98.1,this is that I want to be have,4.98.1,2025-10-10T14:41:54Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,446386d8-3e05-45d9-952f-a8fdfa90d02c,Halima Begum,5,,I love this app. Please make a desktop app too,,2025-10-10T11:48:03Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,0cdc51c1-e067-48af-8450-5611c640ecc2,Hirusha Nethmina,5,,gooooooood,,2025-10-10T07:50:25Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,6c5627cd-a5c4-413f-bc32-3e59f98711ec,Ava1452 Sh,5,,The best,,2025-10-10T07:43:06Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,48b75f0d-bb7e-4475-b807-38fb740b8389,Hardik Sherawat,4,4.98.1,"so many glitches please work on that ,and notification of the forest app not showing on screen background",4.98.1,2025-10-10T04:21:19Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,ff27ab96-6d55-4457-b502-edc2e7ceef00,L K,1,4.77.3,"I've used this for a couple years now and enjoyed it up until recently. It was a useful app for tracking study time, but many of the features don't work well now. Connectivity issues, sync issues, losing progress, etc. It also won't let me delete my account so that's suspicious.",4.77.3,2025-10-10T02:23:26Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,212fab77-f4e6-4ad1-9727-8f7fe4bb14f9,Ayşe Keskin,5,4.98.1,useful for study and focusing,4.98.1,2025-10-09T20:30:43Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,18daf227-0f03-4650-8d61-838a36076e2e,Saloni Singh,4,4.98.1,very good app for focused study,4.98.1,2025-10-09T17:51:00Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,182cbdde-ce73-4019-835c-4749d50150af,nimsara dilina,4,4.98.1,This app is help me for my studies ♥️,4.98.1,2025-10-09T17:27:36Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,c28911bb-f4bc-4644-a671-5b47a4af902d,Wallace Luis,1,4.98.1,O aplicativo trava e tem muitos bugs. Tem dias que sequer consigo plantar uma árvore.,4.98.1,2025-10-09T12:45:52Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,28badf8d-c368-49ed-b603-60d574494bea,Sadew Nimnada,5,,The good app,,2025-10-09T11:00:27Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,183fc498-8ce0-4333-897d-185ac464fac1,Jayita Das,1,4.98.1,"is something happened in this app, nothing is going like the app is saying it's not syncing, focus challenge us showing abnormally, like fix the bug , i have updated 2 times ,",4.98.1,2025-10-09T10:38:59Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,65717ca8-6d1c-4634-a192-f6a901435387,Santosh Pindewad,5,4.98.1,simple but best and addictive app which help you to focus app downloaded it today and from last 3 hours I saved 2 hours try this app and find out,4.98.1,2025-10-09T10:27:14Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,ae27446b-28b6-4996-93f0-6d12772d729b,Janvi Kumari,3,4.98.1,"it should have an option to pause timer like an stopwatch ⏱️, bit sadly we can't pause, just have to end 😞",4.98.1,2025-10-09T08:03:00Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,028b039f-39d7-43f2-9fd1-5d5223a99b59,Kristina Burgers,2,4.98.1,"Cute app and motivating. But it's so buggy! Today it's not giving me any credit toward the challenges. I uninstalled and reinstalled, no help (but doing so erased my ""allow lists""). Then I tried to send a customer service message, but their form is broken.",4.98.1,2025-10-09T02:18:00Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,44f4ed8b-e973-4e23-abb5-1ef667042c26,Greta Fader,1,4.98.1,You're only allowed to block one app in the free version. That's just stupid 🤦🏽‍♀️,4.98.1,2025-10-09T01:37:40Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,4618bd49-d207-45c5-bdd9-793c093b1bbf,Aeer Aree,5,4.98.1,beautiful,4.98.1,2025-10-09T00:19:45Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,e5fda6d2-19e7-4059-acf6-baa609785858,Amber V.,1,4.98.0,I liked the free version and I wanted the allow list options of the pro version but once I bought the pro version it wouldn't let me access any of the features. it would ask me to log in and then tell me that I had gotten something to redeem and then it wouldn't allow me to log in and there was no way for me to contact to ask for support and the website isn't in English. going to ask for a refund.,4.98.0,2025-10-08T23:27:26Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,9244a9eb-0051-43ee-a604-c71e46521866,Thato Imi,5,4.98.1,One word- reliable 🔥❤️,4.98.1,2025-10-08T22:23:02Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,f86511d4-b986-43f8-b605-4d7f06499c01,Ankita Rane,2,4.98.1,"I have been a pro user of forest for a year now and have been using this app since 2021 !! I used to love this app, but I had to edit my review as this got just worse over time !! There are so many glitches and lags; the sync doesn't work after planting a tree and I cannot complete my focus challenge; they updated this app to offline mode but once I turn off my internet the app goes into limited mode and doesn't sync back. Really very disappointed. Plz resolve these issues.",4.98.1,2025-10-08T19:59:19Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,a8f0d71e-ae37-4f1d-979c-588680f085e7,Ink Unio,3,,good app but poor sync speed,,2025-10-08T18:37:10Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,5f1b2c23-6c8e-4f5f-bf25-d032a5656eb8,Deborni Biswas,1,4.98.1,forest is not syncing and now I can't log in after the new update,4.98.1,2025-10-08T18:34:55Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,5aff48f8-b206-46a7-99e1-dcc5f40bf1e1,Rishi,2,4.98.1,"It has too many bugs for a paid app. I tried reaching out to the support team, but they never reply. Hopeless.",4.98.1,2025-10-08T17:26:38Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,26630da5-37e6-4a0e-8d55-a764fe72b4aa,Amanulla Sk,1,4.98.1,"We already paid for pro version for of the app, now suddenly show Joining Plus with monthly subscription. New marketing strategy first collected money for pro version now add monthly subscription. Good Alternative App Regain, it's free now.",4.98.1,2025-10-08T17:21:03Z,True
play:cc.forestapp,PlayStore,cc.forestapp,au,en,a56b55d1-f5cc-49fe-a3ae-679650d6da7c,Sana,4,4.98.1,"I love this app. It has helped me do some extremely burdensome tasks. I take it as a huge win and would love to see my monthly progress on home screen widget. But it only shows *daily* progress. It disheartens me to see that I don't have any plants in my garden when day begins. If I can select *monthly*, then I will see that I am doing progress and would be motivated to work more. Could you please allow include options to select week or month on widget display?",4.98.1,2025-10-08T17:13:36Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,eeeef5ae-8ea4-4720-879e-a6b9bbb7ea5d,Himanshu Ranjan,1,4.98.1,worst app not opening click start but not start,4.98.1,2025-10-08T17:04:23Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,0168470b-6307-46df-9792-3f137d9736e0,chirag choudhary,1,,not working and opening,,2025-10-08T16:53:06Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,2ef732af-ff38-4aa2-b6cf-923aa2f5d06a,shazia khan,1,,i am having issues with my forest app and can't sync n not respond well try installing n uninstalling but still it is,,2025-10-08T16:50:06Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,78888261-d182-4dc4-8347-f0c2d7707ca9,Ahmad Hasil,1,4.94.0,"i used to love this app so much and it helped ma alot, but it's been a while that the app does not sync and lags so much that it's irritating, no improvements whatsoever, bad maintenance. and I changed my phone and now I cannot access to my account because tha app lags so much",4.94.0,2025-10-08T16:33:58Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,1c800e90-4a35-41c6-9b2b-40717524ce72,Sankalp Raj Dwivedi,1,4.98.1,"extremely bad experience now, i always face problem with sync, despite having strong internet connection, it fails to sync repeatedly, even purchased this app, but they have ruined it, after the update.",4.98.1,2025-10-08T16:13:24Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,60e8fa3f-82e7-4cb9-87cd-31260ecf7da0,Mariam Tariq,1,4.98.1,"I downloaded it just a while ago. The slowest app there ever is. Even after logging in it does not take me to the main page. Stuck at ""Start Now"" for the past 10 minutes now.",4.98.1,2025-10-08T16:09:59Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,6d56f932-9ac8-4fa5-90f7-1879de5800ce,Sushil Budhathoki,4,4.98.1,I love it 😍,4.98.1,2025-10-08T15:16:00Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,d8c0bb48-bfdc-443e-94c2-492e71304a63,Roberto Cherchi,1,,"Bella l'idea ma ci sono più bug che cose che funzionano, la uso da mesi e a ogni aggiornamento peggiora sempre di più, non si riesce a fare una mazza",,2025-10-08T14:58:45Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,d0d68499-2126-4f36-b15d-6d75b05e182f,Sanaul Mustafa,1,4.98.1,I cannot enable the time guard function,4.98.1,2025-10-08T10:53:47Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,d7e9353d-f98e-4659-9f95-86d58ea7533b,vajinthiran 77,4,4.98.1,it's very useful and more motivated to be free in neutral,4.98.1,2025-10-08T09:18:43Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,5cd2f219-281f-421d-93e4-55f96da770f5,Venom XX7,3,4.98.1,nice,4.98.1,2025-10-08T06:14:14Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,bf2a3a39-a204-4894-9b24-f78248853a72,Shayak Gamer,4,4.98.0,"Forest is a creative and interesting productivity app that helps users stay focused while minimizing phone usage, reducing Internet addiction, fighting procrastination and building better time management habits. The central idea is simple, if oddly endearing: Upon starting a focus session, you “plant a seed” in your virtual forest. Tap on that when you’re about to start a period of distraction resistance (that is, leave your phone alone), and watch the seed grow into a tree.",4.98.0,2025-10-07T21:09:15Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,6c5f1842-84f0-4e4e-b59e-87b57f4dd00d,Martino,3,4.98.1,"App utile, ma nel caso di grave emergenza non è possibile che il telefono non funzioni, lasciare l'app telefono sempre acceso, se no diventa davvero pericoloso",4.98.1,2025-10-07T20:26:29Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,6e68607f-daa3-4f84-9e12-71d6adde2b81,Mithuna Mithu,5,4.98.1,it is a good app and help me to increase my concentration,4.98.1,2025-10-07T17:31:17Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,057ccbbf-8786-4c0b-9c20-a5458cc5dd37,Hala Ahmed,5,4.98.1,so good to focus,4.98.1,2025-10-07T16:13:45Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,55ca4bbd-375d-4c90-a157-33aa46dbc5a4,Mohammad Reza Ghaeni,5,4.98.1,"Wow , such nice things",4.98.1,2025-10-07T16:12:46Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,c5066056-1a45-46ea-a695-f973ffe2e4ab,Rakima Ahmadi,4,4.98.1,it stop working sometimes,4.98.1,2025-10-07T14:20:35Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,288748a9-6c36-4f95-a8f9-8a844b5a9e3f,Mridupawan Das,5,4.98.1,"As a student, I found this app very helpful for my studies, as I can concentrate for longer time using this and also plant trees 🌴. Students should use this app atleast once in life.",4.98.1,2025-10-07T13:52:11Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,bfada832-d4e2-4a89-bfd0-55741d1e0487,Eegii Eegii,5,4.98.1,like,4.98.1,2025-10-07T13:43:13Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,c87657be-f42e-4881-80cd-a2c033aad0b2,eya mansouri,4,4.98.0,good,4.98.0,2025-10-07T13:19:15Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,1b45411f-eb27-4a3b-a936-8bd57fff3c94,Laksh Chhabriya,1,,to expensive 🫰🫰,,2025-10-07T12:49:42Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,148c63b9-a3b1-4d2c-bf92-4db57b1975da,Jiya Shakya,5,4.98.0,it's a very fantastic app for focus and maintenance the consistency,4.98.0,2025-10-07T06:56:29Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,7787e04e-9fb2-4bca-aeee-9131bd1eded3,Sherzod Chulliev,4,4.98.0,"It is a great app, but developers need to work on optimization for Android. It sometimes crashes and lags on Snapdragon 8 Elite in my case, which is crazy!",4.98.0,2025-10-07T03:13:41Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,87b53837-f988-4b53-b848-40f9c7a327f5,Renu Singh,5,4.98.0,very good app for study shows your spend time on WhatsApp you do,4.98.0,2025-10-07T03:00:57Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,0bfc9ced-7307-4778-9e2a-87925e90e2d6,Galaxy,5,4.98.0,"so good for time keeping buildings ur own forest ,but they should add some more unique plants for free this would make it more fun and interesting for users but out of all I'll give this app a 10/10",4.98.0,2025-10-06T17:14:29Z,True
play:cc.forestapp,PlayStore,cc.forestapp,au,en,b7ca6c49-efd5-4187-961a-039f6e471f81,Vishal Dangi,5,4.98.0,very good for concentration,4.98.0,2025-10-06T17:02:14Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,17eaea93-1d39-4b0a-8f4a-0b78fb664bf2,Rojina Ghandchi,5,4.98.1,it's the best app in world,4.98.1,2025-10-06T11:12:39Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,7e091c73-6f64-4282-baff-37e9ce4aa071,Tanishk Tewari,2,,too glitchy for log ins,,2025-10-06T10:11:16Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,b42fc1eb-def8-4b6b-949d-8d65622ff112,Sukhveer Lamba,1,4.98.0,Easy cleared from background no strict mode Not so productive,4.98.0,2025-10-06T07:23:02Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,3f2abd8d-9494-4064-b7e0-54c6576294bc,Kodielea33 x,4,4.98.0,New update fixed the issues with pro on my device,4.98.0,2025-10-06T05:56:39Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,4d587ed4-e50f-48b1-aaa7-83b5a964f020,Tejas Kumar,3,4.98.0,can not clear my data even after changing the password it's showing again and again invalid passcode,4.98.0,2025-10-06T04:54:31Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,a16ce3c2-2b54-4d08-b783-3bfec1c9d25f,Archana Sarraf,3,4.97.1,really good app,4.97.1,2025-10-06T02:51:51Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,3a38c34f-4e1b-4f41-a3ef-3bbd9cacd9f0,Ana,2,4.77.3,"I used to love this app and even had the pro version. But ever since it was made into a subscription, I haven't used it. It's really disappointing because the app itself is such a good concept and I like the art style a lot. I'm really sad I'll have to find an alternative app",4.77.3,2025-10-05T10:18:28Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,5d93314e-912c-4913-830d-282d88cab803,Chirag Ramnani,5,4.98.0,excellent,4.98.0,2025-10-05T08:45:05Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,e7772a69-5263-4299-b042-ee3024d90049,SAI SUJAN,4,4.98.0,"the app is really great , but it would be really nice if there is horizontal orientation in it as wel , as I use in my tablet for the timer",4.98.0,2025-10-05T04:39:03Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,bda2a664-40fd-49a9-97e2-5d4a49bfc375,Raaz Malhotra,5,4.98.0,😊🚀,4.98.0,2025-10-04T16:48:04Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,9d1529b0-ed91-4f95-8eca-7b0bcea3ca22,SHEFALI TIKIWALA,5,4.98.0,app ui is not much accessible,4.98.0,2025-10-04T15:13:55Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,5759841e-d12b-4f7f-8873-5327f12ab35b,Sofiqul Islam,4,,one of the best apps I have ever seen..,,2025-10-23T04:13:03Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,de20cf00-c0ad-42c9-a3a7-433570d850ae,Misti,4,4.99.1,It's a good app but it always shows notifications in its store and setting but when I click it it doesnt show any notification,4.99.1,2025-10-23T03:18:12Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,b517c13d-cd36-4a4c-a3c8-5ea729ffaf75,Kushal Mathankar,5,4.99.1,nice app for focus,4.99.1,2025-10-23T03:08:55Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,357f32bb-1d36-4419-b3a6-5b925eea7ef2,Umme Habiba,5,4.99.1,it's help us to focus in study 😁. I really feel good when I get reward.,4.99.1,2025-10-23T01:02:13Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,32c627eb-51c0-427f-b7c7-199c1b3d932d,Deepak Sai Surya,5,4.98.0,A must try app for students.. It tracks the time that student has focused. The more time he invested the more trees will be planted. This app will definitely help students and can increase their focus and concentration 👋..,4.98.0,2025-10-23T00:43:53Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,49efe423-1024-4feb-b8b9-c9695a3326dc,Beth,2,,Found it very helpful but then it started lagging alot and I just gave up,,2025-10-22T17:47:28Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,7a7c7b2e-8df8-4b06-befe-40397a8e7cfa,Kanzyehab,5,4.99.1,☺️☺️,4.99.1,2025-10-22T17:37:00Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,7be4f32b-9c03-459b-86ab-8b260212d906,Alim Qafarov,5,4.99.1,perfect 😻 🥰,4.99.1,2025-10-22T17:04:00Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,56a012e3-6981-47d3-bf5f-1bd84a4da6a8,Joynul Abedin,1,,what's wrong with this app? I mean it doesn’t working at all. Everytime i open this app and then i got a notification ( forest is a bug),,2025-10-22T15:28:54Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,99f46dd9-0e22-430c-a410-1ad7c58ee290,ASHFAK NADAF,5,4.99.1,This app motivation me ⚡ when I want to give up my study this aap helps to being motivate ❤️‍🔥,4.99.1,2025-10-22T13:54:16Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,13ac9f2e-c788-4e7e-8220-55b621263117,Emon Hasan,3,4.99.1,"Black Theme & Few New Options Like Targeted forest for this month,week etc.",4.99.1,2025-10-22T12:19:52Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,dc3cb4b0-f4e9-4588-afdb-41023d3ffb0a,Mhamed Lehbab,1,,Even after resetting the password I keep getting a password error. The app is broken.,,2025-10-22T12:03:21Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,ebbd7c40-9276-436f-9463-7d6ecb102a69,Jana Adam,5,4.99.1,good,4.99.1,2025-10-22T11:12:12Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,c997fe47-fb53-47fa-a7b4-cfca8a3c950d,Taveesha Dulakshana,4,4.99.1,most useful,4.99.1,2025-10-22T07:32:53Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,9f7b4d9c-9c71-4624-928f-171988a6e38b,Pine Forest,2,4.99.1,"Despite having so many nice features, the latest update breaks them all. Restricted Mode is so annoying that if you turn off Wi-Fi/internet, it automatically turns on, then you spend a lot of time and effort manually re-syncing.",4.99.1,2025-10-22T06:20:14Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,a4db49aa-79c1-42db-8235-731bd06aa006,Vadim Lukin,5,4.99.1,give me the tree ID Three are u planning to plant it .......... friends! ⭐😁,4.99.1,2025-10-22T05:46:40Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,aeb30873-7574-4472-b4c0-e99fa0264aba,Raghav Garg,5,4.99.1,"It is so great. The idea and concept, all works out well enough. Not even addictive, but yes, it surely makes you focus a lot. There are no problems, but a minor sugggestion, please don't have premium option visible on the home page all time, if you have the older paid version.",4.99.1,2025-10-22T05:40:45Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,079e81d4-3a35-470e-a248-423d5af0de4c,Shudhanshu Shekhar,5,4.99.1,helpful for aspirant,4.99.1,2025-10-22T05:34:34Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,b94da8be-53ca-453a-adcc-34e82ee9989c,Saurabh Surabh,4,4.99.1,This app is so good,4.99.1,2025-10-22T01:42:45Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,4640a165-1d5b-4941-bd5d-fe20946a313f,Lynn Hall,1,4.99.1,"The ""submit a suggestion"" link is broken. It seems like it's supposed to go to a Google form, but it seems that the form file was deleted. I figure a 1* rating will get their attention. The suggestion I was going to make was to allow the app to flip to landscape orientation, according to system settings. Currently, it only allows for portrait view, and that kind of missing feature lags behind other apps.",4.99.1,2025-10-21T23:41:50Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,767fcf1c-a865-4d3d-a9d7-b38374209ddc,Zahra Anzari,5,4.99.1,عالیه,4.99.1,2025-10-21T18:25:42Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,4cdac9dc-c6a9-4bdf-9129-b5eac9250729,a dawson,5,4.99.1,"EDIT: The app is working as usual! This app is so peaceful and simplistic to use. It also doesn't require purchasing for nicer options (trees) which is a huge plus. It's one of the only apps that I've bought the plus version of and that's because it was a low, one-time payment.",4.99.1,2025-10-21T13:27:35Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,de24c69a-3fcb-48c8-9903-5682878f8b51,Vicky,5,4.99.1,great 👍,4.99.1,2025-10-21T12:52:04Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,dddbb395-8632-4cf5-b7dd-edfd251a9a21,Sanaa,4,4.92.0,Back then i would've give it 5 stars but not at the current buggy state. i appreciate the devs adding new features but when those new features break the app and introduce bugs to the core app itself then it's better to fix those first before adding anything else,4.92.0,2025-10-21T09:52:33Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,402753f7-dd48-48d2-995c-a56b4f0f0303,Asif Pasha,5,,"best ap to focus , you will focus and enjoy also this app😀",,2025-10-21T03:40:36Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,c2d85952-9980-443d-8765-c02887729edd,Lemon,2,4.77.4,"This app is amazing but if there were some more features added, it could be even better. For example, a watch app to complete the experience. Edit: Goodbye forest. It was good until your purpose became money rather than customer satisfaction. You guys killed the app. Could have added a better pomodoro feature, better bg customization, android watch app... List goes on though you won't listen so there is no purpose in including more in here. Been a long time user, paid for the app etc. but nope.",4.77.4,2025-10-20T19:45:22Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,f03e6a7d-94e8-45eb-b969-16b4b1cffb07,Ashraf Ghaly,5,4.99.1,تحفه تحفه تحفه تحفه تحفه تحفه فشخخ😍⭐,4.99.1,2025-10-20T18:04:49Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,777d3afe-1e6a-4fb5-bd97-69903c68a1e9,asmae Ghouati,5,4.99.1,I love this app.Amazing 🤍,4.99.1,2025-10-20T17:21:45Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,8366e36d-7142-4800-a57f-2bd13b12d6ad,Samin Islam,2,4.99.1,I have been using this app for about 5 years. Recently it runs really bad on my tablet. At first the app was really buggy but now its unusable and keeps on crashing. I really hope you guys fix the issues.,4.99.1,2025-10-20T06:21:52Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,29dd2e3c-32c6-4f9c-937d-f6f9503036bd,Sonia Sultana,5,4.99.1,it's a great app and I love how they're saving the earth by planting trees:),4.99.1,2025-10-20T05:40:01Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,0512bbfd-8a46-49e1-a58b-501f7aeca172,ANITA KSHIRSAGAR,4,4.99.1,This app is very useful to improve and track ur focus but U may add some more time in that timer like it might be of 6-10 hrs. U should add options for those who wanna focus for more hrs as we need to set timer every 3 hrs again.,4.99.1,2025-10-20T02:13:21Z,True
play:cc.forestapp,PlayStore,cc.forestapp,au,en,fad7a759-db11-4ad0-afc0-54ffa81201f8,Therese Marco,5,4.99.1,جميل اوي ومشجع جدا,4.99.1,2025-10-19T20:47:36Z,False
play:cc.forestapp,PlayStore,cc.forestapp,au,en,08e4d112-1770-4d71-bd2c-f524f6546d30,Lethukukhanya Mpilo Shoba,5,4.99.1,The app is best for deep focus.,4.99.1,2025-10-19T16:41:11Z,False
