app_key,accountability,block_removal,calendar_scheduling,custom_rules,emergency_access,goal_advancement,goal_planning,habit_analytics,habit_reminders,habit_tracking,notes_knowledge,override_friction,prioritisation,project_planning,reward_punishment,routine_builder,scheduling,self_tracking,streaks,task_management,time_blocking
ios:id6747712365,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ios:id6747729586,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ios:id6747844509,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ios:id6747854926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ios:id6748028221,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ios:id6748090198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ios:id6748564027,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ios:id6751436315,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ios:id6752571938,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ios:id6752926119,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ios:id6753786017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ios:id6754040756,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ios:id6754052699,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ios:id6754189283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ios:id6754192497,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ios:id6754469745,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ios:id6754793448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ios:id6755035635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ios:id6755039509,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ios:id6755083524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ios:id6755708778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ios:id6755790741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ios:id6756179301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ios:id6756433110,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ios:id6756443234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ios:id6756668632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ios:id6757204592,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ios:id6758042278,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
ios:id6758457625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ios:id6758460973,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ios:id6758624193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ios:id6758786811,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ios:id6759063344,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ios:id6759089977,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ios:id6759154762,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
ios:id6759213973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ios:id6759234412,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ios:id6759509390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ios:id6759646986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ios:id6759924022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ios:id6760048027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ios:id6760271163,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ios:id6760372061,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ios:id6761012725,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ios:id6761393046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ios:id6761764732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ios:id6762177137,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ios:id6762443613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ios:id6763792435,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ios:id6764748112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ios:id6766637781,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ios:id6767048994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ios:id733300214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
ios:id925437228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ios:id941222646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ios:id953426154,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ios:id964890124,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ios:id966057213,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
ios:id966415847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ios:id973130201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ios:id975017240,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ios:id976335336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ios:id981379631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:adhd.test.planner.organizer.kids.adults.cbt.behavior.therapy.treatment.journaling.mental.health,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:ai.forty4pixels.sleep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
play:app.TimeFinder.TimeFinder,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
play:app.avocation.avocation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:app.blissful.mood.tracker.journal.selfcare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:app.dailychecklist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:app.daryl.ai,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:app.kiteki,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:app.littleplanner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:app.octopoos.coach,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:app.soundmachine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:app.stacked.routines.habits.stacking.productivity.goals,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
play:app.univi.prod,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:app.vinztech.hush,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:app.vinztech.tickit,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:at.cwiesner.android.visualtimer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:binaural.studymusic.brainwave.focusmusic.binauralbeats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:blueprint.project.management.time.tracker,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:bz.power.morning.affirmations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:cc.forestapp,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:co.bodyliteracy.readyourbody,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:co.intellect.app,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:co.myfocuspal.app,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:co.thefab.tm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:co.thefabulous.app,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:co.thomasmenzel.proddy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:com.AJEducatorsDeepWork,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.AT.PomodoroTimer,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.GidSchwifty.focus_dojo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.actiondash.playstore,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.actureunlock,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.adhd.focus.hz.adhd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.adhd.planner.taches.tasks.routine.easy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.adrienblc.habitstracker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.ai.screentime.control.regainapp,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.akashramaswamy.done,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.alphanexs.studix,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
play:com.ansu.littlewins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.anyplanner.app,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.app.floatingapptimer.com,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.app.habitamer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.appsweat.pomodoro_app,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.ariv.adoro,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:com.ataraxia_apps.mindfocus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.bhanu.limitapptime,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.bis.studywithme.pomodoro,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:com.blu.rabito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.boostedproductivity.app,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.bosla.app,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.brainbliss.intention,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.brainfm.app,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.bsktech.AU,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.bytes.habittracker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.calm.android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.calmplanner.calm_planner,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
play:com.capitalx.blissfully,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.cartplayer.focustimer,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.cetinkaya.time_balance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.chillnstudy.pomodoro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
play:com.chorefocus.app,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.clock.countdown.alarm.timer.fliqlo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.codespaceapps.routineplanner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.codiceapps.dailyhabits,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
play:com.daarbit.nodistractions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.dailygoals.habitstracker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.dailymistika.healingsounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.daybloc.app,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
play:com.designworld.todolistpro,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
play:com.detoxify,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.devyulstudio.tbox,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
play:com.digitalchemy.timerplus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.donutdog,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:com.dopaminebarrier.app,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.edgeeffectmedia.studytimer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
play:com.elevatelabs.geonosis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.emiazmel.noize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.enfpdev.pomocat,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
play:com.everkind.app,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.evolutus212.dotty,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.exceptionalapps.study_beats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.extendztech.quit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.extendztech.streaks,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:com.flaunt.pomodoro.timer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:com.flourish.app,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.flowstack,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.fluidfocusltd.fluidfocus,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:com.flyrapps.todolist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.focus.ekagra,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.focus.fliptimer,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.focus.focusflight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
play:com.focus.mobile.focus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:com.focusbff.app,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
play:com.foruslabs.timebloc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
play:com.free_simple_apps.habits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.fresh.AddictionBlocker,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.funginautas.soundscapes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.funnmedia.habitminder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.geekydevs.pomodoro_timer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.geniuslogic.focuscore,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.gethabithero.app,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:com.giddoyo.study.mate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.gmail.jmartindev.timetune,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
play:com.gohary.habitradar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.graspery.www.sink_timer.sink_timer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.gravityfocus.app,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
play:com.gravitypoint.focusblocker,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.gravitywell.adhdlove,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
play:com.greenapex.timeboxing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.growthday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.habit.habstick,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.habitive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.habitomic.android,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:com.habittime.app,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.hamatim.podomoro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.happylife.habitformation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.hulidroid.deepwork,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.hydroponicglass.deep_work_timer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:com.hypenet.focused,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.infielight.timelee,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
play:com.jonasbernardo.developer.planejamento_semanal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.junhwank.habitjar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.just4fun.pomodoro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.justdothis.app,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.kappa.teddybear.android,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
play:com.keedev.flowtask,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:com.kemblesong.procrastinationapp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.kettnersapps.visualchildrentimer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.kks.habit_loop,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:com.kompanion.habit.android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.koshina.visual_timer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.lal.procrastination,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.lamprof.focus,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:com.lazybyte.examcountdown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:com.lifeactivator.mobiledetox,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
play:com.limatech.dayschallenge.dayschallenge,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:com.linesix.timeblazer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
play:com.llamaapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.luderapp.scrollguard,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.mental.future.meditation.cbt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.merxury.blocker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.metaserve.habithook,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
play:com.mindfulflow.app,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
play:com.mintrocket.ticktime,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.mjl.appusage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.modexapps.clear,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.mogho.pomodoro.timer.focus,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
play:com.moon.relaxsounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.motivated.app,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.music.focusflow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.musica.estudiar.relajante.study.music.relax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.nick.weiss.Decomposer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.noadstudio.zenmix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.noprocrastinate.app,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.novustec.prokrastination,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:com.oh.deepworkfocus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.onceupon.pomodoro,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.pallo.passiontimerscoped,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:com.pbsolvers.timeboxplanner,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
play:com.pedrosstudio.caresleep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.planmecorp.planme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.planner.journal,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
play:com.planproductive.appblockx,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.pocketbrilliance.reminders,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
play:com.pomodify.study,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:com.pomodoro.studytimer.studytimer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.pomodoroplanner,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.pomodrone.app,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.pomolings.pomolings_flutter,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
play:com.pomotimer.limeware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.poomojava.app,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
play:com.procrastination.test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.procrastination.tracker.android,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
play:com.project.rbxproject,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.reachApp.reach_it,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.readingapps.focus_timer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.recokha.studyplanner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.richjunproject.chrobox,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
play:com.roubit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.routinelock,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.rubixscript.pomodo,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:com.rutin.app,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.schezzy.app,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
play:com.screenzen,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
play:com.shub39.grit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.sintylapse.therapydiaries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play:com.sleep.sounds.noise.rain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
play:com.smartdongschool.dotetimer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
play:com.soosu.focustimer,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
